fetched_at,Imeino,Vehicle_No,Vehicle_Name,Company,Branch,Vehicletype,DeviceModel,Status,Power,IGN,GPS,Speed,Angle,course,Odometer,can_odometer,Latitude,Longitude,Location,POI,GPSActualTime,Datetime,Temperature,ExternalVolt,battery_percentage,satellite_count,gps_hdop,Fuel,AC,SOS,Immobilize_State,Door1,Door2,Door3,Door4,elock,Driver_First_Name,Driver_Middle_Name,Driver_Last_Name,Ibutton/RFID,Vin,mcc,mnc,cellid,lac,heartbeat,username,Altitude
2026-05-21T10:13:31,990000000001033,DEMO-1033,Demo Vehicle 1033,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,73,109,281,111363,0,-1.101033,36.703099,Mock Yard 02,,2026-05-21T10:14:05,2026-05-21T10:14:05,27,12.3,93,11,0.3,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1033,Test,User,TAG-1033,VINDEMO00001033,640,2,21033,533,1,demo-user,1233
2026-05-21T10:14:38,990000000001034,DEMO-1034,Demo Vehicle 1034,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,74,122,298,111374,0,-1.101034,36.703102,Mock Yard 03,,2026-05-21T10:15:10,2026-05-21T10:15:10,28,12.4,94,12,0.4,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1034,Test,User,TAG-1034,VINDEMO00001034,640,2,21034,534,0,demo-user,1234
2026-05-21T10:15:45,990000000001035,DEMO-1035,Demo Vehicle 1035,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,75,135,315,111385,0,-1.101035,36.703105,Mock Yard 04,,2026-05-21T10:16:15,2026-05-21T10:16:15,20,12.5,95,8,0.5,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1035,Test,User,TAG-1035,VINDEMO00001035,640,2,21035,535,1,demo-user,1235
2026-05-21T10:16:52,990000000001036,DEMO-1036,Demo Vehicle 1036,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,76,148,332,111396,0,-1.101036,36.703108,Mock Yard 05,,2026-05-21T10:17:20,2026-05-21T10:17:20,21,12.6,96,9,0.6,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1036,Test,User,TAG-1036,VINDEMO00001036,640,2,21036,536,0,demo-user,1236
2026-05-21T10:17:59,990000000001037,DEMO-1037,Demo Vehicle 1037,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,77,161,349,111407,0,-1.101037,36.703111,Mock Yard 06,,2026-05-21T10:18:25,2026-05-21T10:18:25,22,12.7,97,10,0.7,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1037,Test,User,TAG-1037,VINDEMO00001037,640,2,21037,537,1,demo-user,1237
2026-05-21T10:18:06,990000000001038,DEMO-1038,Demo Vehicle 1038,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,78,174,6,111418,0,-1.101038,36.703114,Mock Yard 07,,2026-05-21T10:19:30,2026-05-21T10:19:30,23,12.8,98,11,0.8,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1038,Test,User,TAG-1038,VINDEMO00001038,640,2,21038,538,0,demo-user,1238
2026-05-21T10:19:13,990000000001039,DEMO-1039,Demo Vehicle 1039,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,79,187,23,111429,0,-1.101039,36.703117,Mock Yard 08,,2026-05-21T10:20:35,2026-05-21T10:20:35,24,12.9,99,12,0.9,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1039,Test,User,TAG-1039,VINDEMO00001039,640,2,21039,539,1,demo-user,1239
2026-05-21T10:20:20,990000000001040,DEMO-1040,Demo Vehicle 1040,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,80,200,40,111440,0,-1.101040,36.703120,Mock Yard 09,,2026-05-21T10:21:40,2026-05-21T10:21:40,25,12.0,60,8,0.2,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1040,Test,User,TAG-1040,VINDEMO00001040,640,2,21040,540,0,demo-user,1240
2026-05-21T10:21:27,990000000001041,DEMO-1041,Demo Vehicle 1041,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,81,213,57,111451,0,-1.101041,36.703123,Mock Yard 10,,2026-05-21T10:22:45,2026-05-21T10:22:45,26,12.1,61,9,0.3,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1041,Test,User,TAG-1041,VINDEMO00001041,640,2,21041,541,1,demo-user,1241
2026-05-21T10:22:34,990000000001042,DEMO-1042,Demo Vehicle 1042,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,82,226,74,111462,0,-1.101042,36.703126,Mock Yard 11,,2026-05-21T10:23:50,2026-05-21T10:23:50,27,12.2,62,10,0.4,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1042,Test,User,TAG-1042,VINDEMO00001042,640,2,21042,542,0,demo-user,1242
2026-05-21T10:23:41,990000000001043,DEMO-1043,Demo Vehicle 1043,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,83,239,91,111473,0,-1.101043,36.703129,Mock Yard 12,,2026-05-21T10:24:55,2026-05-21T10:24:55,28,12.3,63,11,0.5,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1043,Test,User,TAG-1043,VINDEMO00001043,640,2,21043,543,1,demo-user,1243
2026-05-21T10:24:48,990000000001044,DEMO-1044,Demo Vehicle 1044,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,84,252,108,111484,0,-1.101044,36.703132,Mock Yard 13,,2026-05-21T10:25:00,2026-05-21T10:25:00,20,12.4,64,12,0.6,44,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1044,Test,User,TAG-1044,VINDEMO00001044,640,2,21044,544,0,demo-user,1244
2026-05-21T10:25:55,990000000001045,DEMO-1045,Demo Vehicle 1045,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,85,265,125,111495,0,-1.101045,36.703135,Mock Yard 14,,2026-05-21T10:26:05,2026-05-21T10:26:05,21,12.5,65,8,0.7,45,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1045,Test,User,TAG-1045,VINDEMO00001045,640,2,21045,545,1,demo-user,1245
2026-05-21T10:26:02,990000000001046,DEMO-1046,Demo Vehicle 1046,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,86,278,142,111506,0,-1.101046,36.703138,Mock Yard 15,,2026-05-21T10:27:10,2026-05-21T10:27:10,22,12.6,66,9,0.8,46,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1046,Test,User,TAG-1046,VINDEMO00001046,640,2,21046,546,0,demo-user,1246
2026-05-21T10:27:09,990000000001047,DEMO-1047,Demo Vehicle 1047,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,87,291,159,111517,0,-1.101047,36.703141,Mock Yard 16,,2026-05-21T10:28:15,2026-05-21T10:28:15,23,12.7,67,10,0.9,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1047,Test,User,TAG-1047,VINDEMO00001047,640,2,21047,547,1,demo-user,1247
2026-05-21T10:28:16,990000000001048,DEMO-1048,Demo Vehicle 1048,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,88,304,176,111528,0,-1.101048,36.703144,Mock Yard 17,,2026-05-21T10:29:20,2026-05-21T10:29:20,24,12.8,68,11,0.2,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1048,Test,User,TAG-1048,VINDEMO00001048,640,2,21048,548,0,demo-user,1248
2026-05-21T10:29:23,990000000001049,DEMO-1049,Demo Vehicle 1049,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,89,317,193,111539,0,-1.101049,36.703147,Mock Yard 18,,2026-05-21T10:30:25,2026-05-21T10:30:25,25,12.9,69,12,0.3,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1049,Test,User,TAG-1049,VINDEMO00001049,640,2,21049,549,1,demo-user,1249
2026-05-21T10:30:30,990000000001050,DEMO-1050,Demo Vehicle 1050,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,OFF,90,330,210,111550,0,-1.101050,36.703150,Mock Yard 19,,2026-05-21T10:31:30,2026-05-21T10:31:30,26,12.0,70,8,0.4,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1050,Test,User,TAG-1050,VINDEMO00001050,640,2,21050,550,0,demo-user,1250
2026-05-21T10:31:37,990000000001051,DEMO-1051,Demo Vehicle 1051,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,91,343,227,111561,0,-1.101051,36.703153,Mock Yard 20,,2026-05-21T10:32:35,2026-05-21T10:32:35,27,12.1,71,9,0.5,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1051,Test,User,TAG-1051,VINDEMO00001051,640,2,21051,551,1,demo-user,1251
2026-05-21T10:32:44,990000000001052,DEMO-1052,Demo Vehicle 1052,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,92,356,244,111572,0,-1.101052,36.703156,Mock Yard 21,,2026-05-21T10:33:40,2026-05-21T10:33:40,28,12.2,72,10,0.6,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1052,Test,User,TAG-1052,VINDEMO00001052,640,2,21052,552,0,demo-user,1252
2026-05-21T10:33:51,990000000001053,DEMO-1053,Demo Vehicle 1053,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,93,9,261,111583,0,-1.101053,36.703159,Mock Yard 22,,2026-05-21T10:34:45,2026-05-21T10:34:45,20,12.3,73,11,0.7,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1053,Test,User,TAG-1053,VINDEMO00001053,640,2,21053,553,1,demo-user,1253
2026-05-21T10:34:58,990000000001054,DEMO-1054,Demo Vehicle 1054,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,94,22,278,111594,0,-1.101054,36.703162,Mock Yard 23,,2026-05-21T10:35:50,2026-05-21T10:35:50,21,12.4,74,12,0.8,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1054,Test,User,TAG-1054,VINDEMO00001054,640,2,21054,554,0,demo-user,1254
2026-05-21T10:35:05,990000000001055,DEMO-1055,Demo Vehicle 1055,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,95,35,295,111605,0,-1.101055,36.703165,Mock Yard 24,,2026-05-21T10:36:55,2026-05-21T10:36:55,22,12.5,75,8,0.9,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1055,Test,User,TAG-1055,VINDEMO00001055,640,2,21055,555,1,demo-user,1255
2026-05-21T10:36:12,990000000001056,DEMO-1056,Demo Vehicle 1056,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,0,48,312,111616,0,-1.101056,36.703168,Mock Yard 01,,2026-05-21T10:37:00,2026-05-21T10:37:00,23,12.6,76,9,0.2,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1056,Test,User,TAG-1056,VINDEMO00001056,640,2,21056,556,0,demo-user,1256
2026-05-21T10:37:19,990000000001057,DEMO-1057,Demo Vehicle 1057,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,1,61,329,111627,0,-1.101057,36.703171,Mock Yard 02,,2026-05-21T10:38:05,2026-05-21T10:38:05,24,12.7,77,10,0.3,57,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1057,Test,User,TAG-1057,VINDEMO00001057,640,2,21057,557,1,demo-user,1257
2026-05-21T10:38:26,990000000001058,DEMO-1058,Demo Vehicle 1058,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,2,74,346,111638,0,-1.101058,36.703174,Mock Yard 03,,2026-05-21T10:39:10,2026-05-21T10:39:10,25,12.8,78,11,0.4,58,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1058,Test,User,TAG-1058,VINDEMO00001058,640,2,21058,558,0,demo-user,1258
2026-05-21T10:39:33,990000000001059,DEMO-1059,Demo Vehicle 1059,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,3,87,3,111649,0,-1.101059,36.703177,Mock Yard 04,,2026-05-21T10:40:15,2026-05-21T10:40:15,26,12.9,79,12,0.5,59,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1059,Test,User,TAG-1059,VINDEMO00001059,640,2,21059,559,1,demo-user,1259
2026-05-21T10:40:40,990000000001060,DEMO-1060,Demo Vehicle 1060,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,4,100,20,111660,0,-1.101060,36.703180,Mock Yard 05,,2026-05-21T10:41:20,2026-05-21T10:41:20,27,12.0,80,8,0.6,60,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1060,Test,User,TAG-1060,VINDEMO00001060,640,2,21060,560,0,demo-user,1260
2026-05-21T10:41:47,990000000001061,DEMO-1061,Demo Vehicle 1061,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,5,113,37,111671,0,-1.101061,36.703183,Mock Yard 06,,2026-05-21T10:42:25,2026-05-21T10:42:25,28,12.1,81,9,0.7,61,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1061,Test,User,TAG-1061,VINDEMO00001061,640,2,21061,561,1,demo-user,1261
2026-05-21T10:42:54,990000000001062,DEMO-1062,Demo Vehicle 1062,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,6,126,54,111682,0,-1.101062,36.703186,Mock Yard 07,,2026-05-21T10:43:30,2026-05-21T10:43:30,20,12.2,82,10,0.8,62,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1062,Test,User,TAG-1062,VINDEMO00001062,640,2,21062,562,0,demo-user,1262
2026-05-21T10:43:01,990000000001063,DEMO-1063,Demo Vehicle 1063,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,7,139,71,111693,0,-1.101063,36.703189,Mock Yard 08,,2026-05-21T10:44:35,2026-05-21T10:44:35,21,12.3,83,11,0.9,63,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1063,Test,User,TAG-1063,VINDEMO00001063,640,2,21063,563,1,demo-user,1263
2026-05-21T10:44:08,990000000001064,DEMO-1064,Demo Vehicle 1064,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,8,152,88,111704,0,-1.101064,36.703192,Mock Yard 09,,2026-05-21T10:45:40,2026-05-21T10:45:40,22,12.4,84,12,0.2,64,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1064,Test,User,TAG-1064,VINDEMO00001064,640,2,21064,564,0,demo-user,1264
2026-05-21T10:45:15,990000000001065,DEMO-1065,Demo Vehicle 1065,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,9,165,105,111715,0,-1.101065,36.703195,Mock Yard 10,,2026-05-21T10:46:45,2026-05-21T10:46:45,23,12.5,85,8,0.3,65,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1065,Test,User,TAG-1065,VINDEMO00001065,640,2,21065,565,1,demo-user,1265
2026-05-21T10:46:22,990000000001066,DEMO-1066,Demo Vehicle 1066,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,10,178,122,111726,0,-1.101066,36.703198,Mock Yard 11,,2026-05-21T10:47:50,2026-05-21T10:47:50,24,12.6,86,9,0.4,66,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1066,Test,User,TAG-1066,VINDEMO00001066,640,2,21066,566,0,demo-user,1266
2026-05-21T10:47:29,990000000001067,DEMO-1067,Demo Vehicle 1067,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,11,191,139,111737,0,-1.101067,36.703201,Mock Yard 12,,2026-05-21T10:48:55,2026-05-21T10:48:55,25,12.7,87,10,0.5,67,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1067,Test,User,TAG-1067,VINDEMO00001067,640,2,21067,567,1,demo-user,1267
2026-05-21T10:48:36,990000000001068,DEMO-1068,Demo Vehicle 1068,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,12,204,156,111748,0,-1.101068,36.703204,Mock Yard 13,,2026-05-21T10:49:00,2026-05-21T10:49:00,26,12.8,88,11,0.6,68,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1068,Test,User,TAG-1068,VINDEMO00001068,640,2,21068,568,0,demo-user,1268
2026-05-21T10:49:43,990000000001069,DEMO-1069,Demo Vehicle 1069,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,13,217,173,111759,0,-1.101069,36.703207,Mock Yard 14,,2026-05-21T10:50:05,2026-05-21T10:50:05,27,12.9,89,12,0.7,69,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1069,Test,User,TAG-1069,VINDEMO00001069,640,2,21069,569,1,demo-user,1269
2026-05-21T10:50:50,990000000001070,DEMO-1070,Demo Vehicle 1070,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,14,230,190,111770,0,-1.101070,36.703210,Mock Yard 15,,2026-05-21T10:51:10,2026-05-21T10:51:10,28,12.0,90,8,0.8,70,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1070,Test,User,TAG-1070,VINDEMO00001070,640,2,21070,570,0,demo-user,1270
2026-05-21T10:51:57,990000000001071,DEMO-1071,Demo Vehicle 1071,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,15,243,207,111781,0,-1.101071,36.703213,Mock Yard 16,,2026-05-21T10:52:15,2026-05-21T10:52:15,20,12.1,91,9,0.9,71,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1071,Test,User,TAG-1071,VINDEMO00001071,640,2,21071,571,1,demo-user,1271
2026-05-21T10:52:04,990000000001072,DEMO-1072,Demo Vehicle 1072,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,16,256,224,111792,0,-1.101072,36.703216,Mock Yard 17,,2026-05-21T10:53:20,2026-05-21T10:53:20,21,12.2,92,10,0.2,72,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1072,Test,User,TAG-1072,VINDEMO00001072,640,2,21072,572,0,demo-user,1272
2026-05-21T10:53:11,990000000001073,DEMO-1073,Demo Vehicle 1073,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,17,269,241,111803,0,-1.101073,36.703219,Mock Yard 18,,2026-05-21T10:54:25,2026-05-21T10:54:25,22,12.3,93,11,0.3,73,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1073,Test,User,TAG-1073,VINDEMO00001073,640,2,21073,573,1,demo-user,1273
2026-05-21T10:54:18,990000000001074,DEMO-1074,Demo Vehicle 1074,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,18,282,258,111814,0,-1.101074,36.703222,Mock Yard 19,,2026-05-21T10:55:30,2026-05-21T10:55:30,23,12.4,94,12,0.4,74,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1074,Test,User,TAG-1074,VINDEMO00001074,640,2,21074,574,0,demo-user,1274
2026-05-21T10:55:25,990000000001075,DEMO-1075,Demo Vehicle 1075,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,19,295,275,111825,0,-1.101075,36.703225,Mock Yard 20,,2026-05-21T10:56:35,2026-05-21T10:56:35,24,12.5,95,8,0.5,75,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1075,Test,User,TAG-1075,VINDEMO00001075,640,2,21075,575,1,demo-user,1275
2026-05-21T10:56:32,990000000001076,DEMO-1076,Demo Vehicle 1076,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,20,308,292,111836,0,-1.101076,36.703228,Mock Yard 21,,2026-05-21T10:57:40,2026-05-21T10:57:40,25,12.6,96,9,0.6,76,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1076,Test,User,TAG-1076,VINDEMO00001076,640,2,21076,576,0,demo-user,1276
2026-05-21T10:57:39,990000000001077,DEMO-1077,Demo Vehicle 1077,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,21,321,309,111847,0,-1.101077,36.703231,Mock Yard 22,,2026-05-21T10:58:45,2026-05-21T10:58:45,26,12.7,97,10,0.7,77,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1077,Test,User,TAG-1077,VINDEMO00001077,640,2,21077,577,1,demo-user,1277
2026-05-21T10:58:46,990000000001078,DEMO-1078,Demo Vehicle 1078,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,22,334,326,111858,0,-1.101078,36.703234,Mock Yard 23,,2026-05-21T10:59:50,2026-05-21T10:59:50,27,12.8,98,11,0.8,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1078,Test,User,TAG-1078,VINDEMO00001078,640,2,21078,578,0,demo-user,1278
2026-05-21T10:59:53,990000000001079,DEMO-1079,Demo Vehicle 1079,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,23,347,343,111869,0,-1.101079,36.703237,Mock Yard 24,,2026-05-21T10:00:55,2026-05-21T10:00:55,28,12.9,99,12,0.9,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1079,Test,User,TAG-1079,VINDEMO00001079,640,2,21079,579,1,demo-user,1279
2026-05-21T10:00:00,990000000001080,DEMO-1080,Demo Vehicle 1080,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,OFF,24,0,0,111880,0,-1.101080,36.703240,Mock Yard 01,,2026-05-21T10:01:00,2026-05-21T10:01:00,20,12.0,60,8,0.2,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1080,Test,User,TAG-1080,VINDEMO00001080,640,2,21080,580,0,demo-user,1100
2026-05-21T10:01:07,990000000001081,DEMO-1081,Demo Vehicle 1081,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,25,13,17,111891,0,-1.101081,36.703243,Mock Yard 02,,2026-05-21T10:02:05,2026-05-21T10:02:05,21,12.1,61,9,0.3,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1081,Test,User,TAG-1081,VINDEMO00001081,640,2,21081,581,1,demo-user,1101
2026-05-21T10:02:14,990000000001082,DEMO-1082,Demo Vehicle 1082,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,26,26,34,111902,0,-1.101082,36.703246,Mock Yard 03,,2026-05-21T10:03:10,2026-05-21T10:03:10,22,12.2,62,10,0.4,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1082,Test,User,TAG-1082,VINDEMO00001082,640,2,21082,582,0,demo-user,1102
2026-05-21T10:03:21,990000000001083,DEMO-1083,Demo Vehicle 1083,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,27,39,51,111913,0,-1.101083,36.703249,Mock Yard 04,,2026-05-21T10:04:15,2026-05-21T10:04:15,23,12.3,63,11,0.5,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1083,Test,User,TAG-1083,VINDEMO00001083,640,2,21083,583,1,demo-user,1103
2026-05-21T10:04:28,990000000001084,DEMO-1084,Demo Vehicle 1084,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,28,52,68,111924,0,-1.101084,36.703252,Mock Yard 05,,2026-05-21T10:05:20,2026-05-21T10:05:20,24,12.4,64,12,0.6,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1084,Test,User,TAG-1084,VINDEMO00001084,640,2,21084,584,0,demo-user,1104
2026-05-21T10:05:35,990000000001085,DEMO-1085,Demo Vehicle 1085,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,29,65,85,111935,0,-1.101085,36.703255,Mock Yard 06,,2026-05-21T10:06:25,2026-05-21T10:06:25,25,12.5,65,8,0.7,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1085,Test,User,TAG-1085,VINDEMO00001085,640,2,21085,585,1,demo-user,1105
2026-05-21T10:06:42,990000000001086,DEMO-1086,Demo Vehicle 1086,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,30,78,102,111946,0,-1.101086,36.703258,Mock Yard 07,,2026-05-21T10:07:30,2026-05-21T10:07:30,26,12.6,66,9,0.8,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1086,Test,User,TAG-1086,VINDEMO00001086,640,2,21086,586,0,demo-user,1106
2026-05-21T10:07:49,990000000001087,DEMO-1087,Demo Vehicle 1087,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,31,91,119,111957,0,-1.101087,36.703261,Mock Yard 08,,2026-05-21T10:08:35,2026-05-21T10:08:35,27,12.7,67,10,0.9,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1087,Test,User,TAG-1087,VINDEMO00001087,640,2,21087,587,1,demo-user,1107
2026-05-21T10:08:56,990000000001088,DEMO-1088,Demo Vehicle 1088,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,32,104,136,111968,0,-1.101088,36.703264,Mock Yard 09,,2026-05-21T10:09:40,2026-05-21T10:09:40,28,12.8,68,11,0.2,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver1088,Test,User,TAG-1088,VINDEMO00001088,640,2,21088,588,0,demo-user,1108
